job_id,platform,title,company,location,salary_text,work_type,failed_at,failure_reason,requires_manual_review,screenshot_path,run_id
92316842,seek,Senior Data Engineer,University of New South Wales,"Kensington, Sydney NSW (Hybrid)",,Full time,2026-05-25T21:46:39.271Z,ats_pageup_no_submit,false,,2026-05-25T21:34:23.244Z,pageup,https://secure.dc2.pageuppeople.com/apply/841/aw/applicationForm/initApplication.asp?lJobID=536016&sCompletionSignal=Q3MVW1PdJsg3BYpbpmzNfd&sLanguage=en&sSourcePointer=aw&lJobSourceTypeID=807,
92316696,seek,Cyber Security Architect,University of New South Wales,"Kensington, Sydney NSW (Hybrid)",,Full time,2026-05-25T21:49:30.184Z,ats_pageup_no_submit,false,,2026-05-25T21:34:23.244Z,pageup,https://secure.dc2.pageuppeople.com/apply/841/gateway/Default.aspx?c=apply&sJobIDs=538302&SourceTypeID=807&seek-token=DSNXMLAkHUwErqDFnydQny,
92303483,seek,Digital & Tech Partner,Haleon,"Parramatta, Sydney NSW (Hybrid)",,Full time,2026-05-25T21:53:09.578Z,ats_workday_no_submit,false,,2026-05-25T21:34:23.244Z,workday,https://gsknch.wd3.myworkdayjobs.com/GSKCareers/job/Parramatta/Commercial-Site-Partner_543643-1,
92314599,seek,Test Lead,O'Brien Glass Industries Limited,"Padstow, Sydney NSW (Hybrid)",Competitive base + Recognition programs + Hybrid,Full time,2026-05-25T21:54:06.046Z,ats_workday_no_progress,false,,2026-05-25T21:34:23.244Z,workday,https://belron.wd3.myworkdayjobs.com/OBrien_AU/job/AU-Padstow/Test-Lead_JR70073?seek-token=E7KyX7LURiKUPapcCdD2LK,
92310739,seek,Senior Change Manager,Peoplebank Australia QLD,"Bowen Hills, Brisbane QLD (Hybrid)",Competitive market rate,Contract/Temp,2026-05-25T21:57:41.667Z,ats_pageup_no_submit,false,,2026-05-25T21:34:23.244Z,pageup,https://applr.io/l/db5e5d5f?portal=amw&seek-token=E1yMkYsAkPU1tFNgLB1fud,
92314726,seek,Strategic Delivery Manager,"NSW Department of Climate Change, Energy, the Environment & Water",Sydney NSW (Hybrid),"Salary range from $173,121 to $191,993 plus super",Full time,2026-05-25T21:59:54.706Z,ats_pageup_no_submit,false,,2026-05-25T21:34:23.244Z,pageup,https://secure.dc2.pageuppeople.com/apply/795/aw/applicationForm/initApplication.asp?lJobID=548641&sCompletionSignal=7foBiRYJvVhygmAy5U78bA&sLanguage=en&sSourcePointer=aw&lJobSourceTypeID=810,
92303694,seek,"Director, Site Groups",Dematic Pty Ltd,"Belrose, Sydney NSW (Hybrid)",Attractive salary package,Full time,2026-05-25T22:02:42.269Z,ats_workday_no_submit,false,,2026-05-25T21:34:23.244Z,workday,https://kiongroup.wd3.myworkdayjobs.com/KION_SCS/job/Belrose-NSW-Australia/Director--Site-Groups_JR-0089958?seek-token=3dGMemj3K4GhcfDZ1xLDNK&source=JB-Seek,
92317548,seek,Senior Technology Finance Manager,Fitzgerald Jenkins Recruitment,Sydney NSW (Hybrid),,Full time,2026-05-25T22:08:02.031Z,ats_jobadder_submit_failed,false,,2026-05-25T21:34:23.244Z,jobadder,https://apply.jobadder.com/7755/4441799/5wrajtswpogexbgl4v6g5k2dqm?site=au1&seek-token=5D5W8XuaGCuC2wPYf6aF2r,
92306735,seek,Site Manager/Construction Supervisor,Hotondo Homes Caloundra,"Buddina, Sunshine Coast QLD (Hybrid)","$120,000 – $140,000 per year",Full time,2026-05-25T22:20:51.290Z,unexpected_error,false,,2026-05-25T21:34:23.244Z,,,
92299684,seek,Manager Asset Standards and Governance,Aurizon,"Rockhampton, Rockhampton & Capricorn Coast QLD (Hybrid)",,Full time,2026-05-25T22:23:28.057Z,ats_pageup_no_submit,false,,2026-05-25T21:34:23.244Z,pageup,https://secure.dc2.pageuppeople.com/apply/493/aw/applicationForm/initApplication.asp?lJobID=683571&sCompletionSignal=2U1jHM2dk2KQgp1sYRrFGq&sLanguage=en&sSourcePointer=aw&lJobSourceTypeID=901,
92299682,seek,Manager Asset Standards and Governance,Aurizon,"Rockhampton, Rockhampton & Capricorn Coast QLD (Hybrid)",,Full time,2026-05-25T22:24:27.711Z,ats_pageup_no_submit,false,,2026-05-25T21:34:23.244Z,pageup,https://secure.dc2.pageuppeople.com/apply/493/gateway/Default.aspx?c=apply&sJobIDs=683571&SourceTypeID=901&seek-token=BGubpQ7XjkC6Y65wBHXVjq,
92305911,seek,Retail Solution Specialist,Lindt & Sprungli,"Marsden Park, Sydney NSW (Hybrid)",,Full time,2026-05-25T22:34:17.427Z,ats_workday_no_submit,false,,2026-05-25T21:34:23.244Z,workday,https://lindtspruengli.wd103.myworkdayjobs.com/en-GB/LindtSpruengliGroupCareers/details/Retail-Solutions-Specialist_JR102096?seek-token=XYZXYAy4pZ3vTwFCgztY8m,
92299629,seek,Head of Distribution,Profusion PAC Pty Ltd,Brisbane QLD (Hybrid),"Up to $250,000 package + signficant bonus",Full time,2026-05-25T22:47:46.457Z,ats_jobadder_submit_failed,false,,2026-05-25T21:34:23.244Z,jobadder,https://apply.jobadder.com/11139/4440401/hd3yljhmegbupmbenwiscs5hpa?site=au1&seek-token=LAD8zQqb7XN3VKVe3o97yJ,
92299683,seek,Manager Asset Standards and Governance,Aurizon,"Rockhampton, Rockhampton & Capricorn Coast QLD (Hybrid)",,Full time,2026-05-25T22:48:52.081Z,ats_pageup_no_submit,false,,2026-05-25T21:34:23.244Z,pageup,https://secure.dc2.pageuppeople.com/apply/493/aw/applicationForm/initApplication.asp?lJobID=683571&sCompletionSignal=XtwRaH6hSh9wvHRTkRAakQ&sLanguage=en&sSourcePointer=aw&lJobSourceTypeID=901,
92313310,seek,Azure Integration Engineer,DWS Limited,Sydney NSW (Hybrid),up to $185K pkg (inc super),Full time,2026-05-25T22:57:50.220Z,ats_jobadder_submit_failed,false,,2026-05-25T21:34:23.244Z,jobadder,https://apply.jobadder.com/16850/1962646/devo76qn6equ7apg4b5b7rpnse?site=au2&seek-token=HyoXiLqij5HNRoXGbZ6Ehg,
92302868,seek,React Native Software Engineer - 12 Month Contract,Magentus,Brisbane QLD (Hybrid),Salary + Super,Contract/Temp,2026-05-25T23:12:53.216Z,ats_teamtailor_no_submit,false,,2026-05-25T21:34:23.244Z,teamtailor,https://magentus.teamtailor.com/jobs/7785392-react-native-software-engineer-12-month-contract/applications/new?promotion=2015603-seek-incl-jobstreet-and-jobsdb&seek-token=ATQKyaQbB8frWQ88zyL5zK,
92314611,seek,Android Engineer | Mobile Framework,ABC,Brisbane QLD (Hybrid),,Full time,2026-05-25T23:13:58.043Z,ats_pageup_no_submit,false,,2026-05-25T21:34:23.244Z,pageup,https://secure.dc2.pageuppeople.com/apply/516/aw/applicationForm/initApplication.asp?lJobID=505435&sCompletionSignal=35TfuAkk7GLBeZSWXq9Jbb&sLanguage=en&sSourcePointer=aw&lJobSourceTypeID=817,
92300765,seek,Data Engineer,"Sharp & Carter Technology, Projects & Digital Brisbane",Brisbane QLD (Hybrid),,Contract/Temp,2026-05-25T23:23:36.149Z,ats_jobadder_submit_failed,false,,2026-05-25T21:34:23.244Z,jobadder,https://apply.jobadder.com/18301/1962359/ty5zfoiz72hutfzq6cqzaxmx6u?site=au2&seek-token=8jtwxMudRapqvChEuwEVas,
92317801,seek,Infrastructure Engineer,Sunnyfield,"Frenchs Forest, Sydney NSW (Hybrid)",,Full time,2026-05-25T23:26:10.528Z,ats_cornerstone_no_submit,false,,2026-05-25T21:34:23.244Z,cornerstone,https://sunnyfield.csod.com/ux/ats/careersite/4/home/requisition/3197?c=sunnyfield&source=Seek&seek-token=Sav5heHGjqedKtfdKqZiGN,
92325658,seek,Machine Learning Engineering Manager,icare,Sydney NSW (Hybrid),,Full time,2026-05-25T23:27:16.254Z,ats_pageup_no_submit,false,,2026-05-25T21:34:23.244Z,pageup,https://secure.dc2.pageuppeople.com/apply/914/aw/applicationForm/initApplication.asp?lJobID=498649&sCompletionSignal=7NFRcbpxALvASg6B93SHhd&sLanguage=en&sSourcePointer=aw&lJobSourceTypeID=804,
92325941,seek,D365 Apps Developer,Recruitment Hive,Sydney NSW (Hybrid),$130 - $145 per hour (inc. super),Contract/Temp,2026-05-25T23:28:19.335Z,seek_profile_incomplete,false,,2026-05-25T21:34:23.244Z,,,
92313157,seek,Azure Integration Engineer,DWS Limited,Brisbane QLD (Hybrid),up to $185K pkg (inc super),Full time,2026-05-25T23:37:15.185Z,ats_jobadder_submit_failed,false,,2026-05-25T21:34:23.244Z,jobadder,https://apply.jobadder.com/16850/1962645/devo76qn6equ7apg4b5b7rpnse?site=au2&seek-token=J5G6mub56VTixhHnhYywbH,
92325638,seek,Cloud M365 Engineer (AMSA6),Australian Maritime Safety Authority,Brisbane QLD (Hybrid),"$128,997 - $150,443 + 15.4% super",Full time,2026-05-25T23:38:37.407Z,ats_pageup_no_submit,false,,2026-05-25T21:34:23.244Z,pageup,https://secure.dc2.pageuppeople.com/apply/1015/cw/applicationForm/initApplication.asp?lJobID=493027&sCompletionSignal=PbxNMNqThGfVosp36DPvrL&sLanguage=en&sSourcePointer=cw&lJobSourceTypeID=806,
92325626,seek,Cloud M365 Engineer (AMSA5),Australian Maritime Safety Authority,Brisbane QLD (Hybrid),"$105,749 - $126,270 + 15.4% super",Full time,2026-05-25T23:39:07.491Z,ats_pageup_no_submit,false,,2026-05-25T21:34:23.244Z,pageup,https://secure.dc2.pageuppeople.com/apply/1015/gateway/Default.aspx?c=apply&sJobIDs=493026&SourceTypeID=806&seek-token=M77wB4Hh1qCPeUBLZPPLEj,
92315136,seek,Solutions Architect,TEKsystems,"Parramatta, Sydney NSW (Hybrid)",$900 - $1000,Contract/Temp,2026-05-25T23:40:13.277Z,continue_button_not_found,false,,2026-05-25T21:34:23.244Z,,,
92300005,seek,Product Manager,Hyundai Capital Australia Pty Ltd,"Macquarie Park, Sydney NSW (Hybrid)",,Full time,2026-05-25T23:44:39.260Z,seek_profile_incomplete,false,,2026-05-25T21:34:23.244Z,,,
92326720,seek,Project Manager for Salesforce and Data Agency,Comet CX,Sydney NSW (Remote),"$100,000 – $130,000 per year",Full time,2026-05-26T06:23:50.832Z,unexpected_error,false,,2026-05-26T06:19:23.425Z,,,
92300270,seek,Technical Lead | Backend Platforms,ABC,Sydney NSW (Remote),,Full time,2026-05-26T06:25:49.026Z,ats_pageup_no_submit,false,,2026-05-26T06:19:23.425Z,pageup,https://secure.dc2.pageuppeople.com/apply/516/aw/applicationForm/initApplication.asp?lJobID=505424&sCompletionSignal=9fb3GdKY8gvZmDKA2QFHzE&sLanguage=en&sSourcePointer=aw&lJobSourceTypeID=815,
92325658,seek,Machine Learning Engineering Manager,icare,Sydney NSW (Hybrid),,Full time,2026-05-26T06:30:08.355Z,ats_pageup_no_submit,false,,2026-05-26T06:19:23.425Z,pageup,https://secure.dc2.pageuppeople.com/apply/914/gateway/Default.aspx?c=apply&sJobIDs=498649&SourceTypeID=804&seek-token=Li7vYqENjk7u9o4SY6Kcar,
92303728,seek,Technology Asset Manager - Thermal,AGL,"Muswellbrook, Newcastle, Maitland & Hunter NSW (Hybrid)",,Full time,2026-05-26T06:31:07.116Z,ats_workday_no_submit,false,,2026-05-26T06:19:23.425Z,workday,https://agl.wd3.myworkdayjobs.com/AGL_Recruitment/job/Bayswater-Power-Station/Technology-Asset-Manager---Thermal_R-0023033-1?seek-token=VBpBKrw9zjSLB1uUHEg6Pt&source=Seek,
92333788,seek,"Senior Manager, Client Services and Computing",Charles Sturt University,"Wagga Wagga, Wagga Wagga & Riverina NSW (Hybrid)","$132,740 to $140,258 pa (plus 17% superannuation)",Full time,2026-05-26T06:38:22.727Z,ats_pageup_no_submit,false,,2026-05-26T06:19:23.425Z,pageup,https://secure.dc2.pageuppeople.com/apply/924/gateway/Default.aspx?c=broadbeanapply&sJobIDs=498887&SourceTypeID=800&sSourcePointer=aw&source=SEEK,
92333786,seek,"Senior Manager, Client Services and Computing",Charles Sturt University,"Bathurst, Blue Mountains & Central West NSW (Hybrid)","$132,740 to $140,258 pa (plus 17% superannuation)",Full time,2026-05-26T06:39:59.013Z,ats_pageup_no_submit,false,,2026-05-26T06:19:23.425Z,pageup,https://secure.dc2.pageuppeople.com/apply/924/gateway/Default.aspx?c=broadbeanapply&sJobIDs=498887&SourceTypeID=800&sSourcePointer=aw&source=SEEK,
92332358,seek,Data Architect,NTP Talent,"Newcastle, Maitland & Hunter NSW (Hybrid)",,Full time,2026-05-26T06:47:16.619Z,ats_jobadder_submit_failed,false,,2026-05-26T06:19:23.425Z,jobadder,https://apply.jobadder.com/18406/865063/ff6yxt2xsuhufdf6ugk5sug2xy?site=au6&seek-token=KQ3oXEMHDPZS56gLY3BbBg,
92316842,seek,Senior Data Engineer,University of New South Wales,"Kensington, Sydney NSW (Hybrid)",,Full time,2026-05-26T06:54:00.729Z,ats_pageup_no_submit,false,,2026-05-26T06:19:23.425Z,pageup,https://secure.dc2.pageuppeople.com/apply/841/aw/applicationForm/initApplication.asp?lJobID=536016&sCompletionSignal=WCVTfuzXUUwJ23YeEC5VNS&sLanguage=en&sSourcePointer=aw&lJobSourceTypeID=807,
92303483,seek,Digital & Tech Partner,Haleon,"Parramatta, Sydney NSW (Hybrid)",,Full time,2026-05-26T06:55:54.923Z,ats_workday_no_submit,false,,2026-05-26T06:19:23.425Z,workday,https://gsknch.wd3.myworkdayjobs.com/GSKCareers/job/Parramatta/Commercial-Site-Partner_543643-1,
92328234,seek,Project Manager,"Sharp & Carter Technology, Projects & Digital Brisbane",Brisbane QLD (Hybrid),$1050/day + super,Contract/Temp,2026-05-26T07:08:27.303Z,ats_jobadder_submit_failed,false,,2026-05-26T06:19:23.425Z,jobadder,https://apply.jobadder.com/18301/1962841/ty5zfoiz72hutfzq6cqzaxmx6u?site=au2&seek-token=Y8cL66BZoJTmcicvnBiBfm,
92310739,seek,Senior Change Manager,Peoplebank Australia QLD,"Bowen Hills, Brisbane QLD (Hybrid)",Competitive market rate,Contract/Temp,2026-05-26T07:13:25.227Z,ats_pageup_no_submit,false,,2026-05-26T06:19:23.425Z,pageup,https://applr.io/l/db5e5d5f?portal=amw&seek-token=BEHSovmfB1yv3tmajeUQdi,
92314726,seek,Strategic Delivery Manager,"NSW Department of Climate Change, Energy, the Environment & Water",Sydney NSW (Hybrid),"Salary range from $173,121 to $191,993 plus super",Full time,2026-05-26T07:24:36.466Z,ats_pageup_no_submit,false,,2026-05-26T06:19:23.425Z,pageup,https://secure.dc2.pageuppeople.com/apply/795/aw/applicationForm/initApplication.asp?lJobID=548641&sCompletionSignal=TkiTV4fRjaZ9FxFEA5YJ4q&sLanguage=en&sSourcePointer=aw&lJobSourceTypeID=810,
92328173,seek,Senior Reliability Engineer - Mechanical,Seqwater,Brisbane QLD (Hybrid),,Full time,2026-05-26T07:40:55.649Z,ats_pageup_no_submit,false,,2026-05-26T06:19:23.425Z,pageup,https://secure.dc2.pageuppeople.com/apply/659/aw/applicationForm/initApplication.asp?lJobID=499884&sCompletionSignal=YM4rUJWxW29w7hRnP6BY1E&sLanguage=en&sSourcePointer=aw&lJobSourceTypeID=811,
92328179,seek,Senior Reliability Engineer - Electrical,Seqwater,Brisbane QLD (Hybrid),,Full time,2026-05-26T07:42:44.383Z,ats_pageup_no_submit,false,,2026-05-26T06:19:23.425Z,pageup,https://secure.dc2.pageuppeople.com/apply/659/gateway/Default.aspx?c=apply&sJobIDs=499882&SourceTypeID=811&seek-token=HpfqZMkVsWeKj5XK6S3JQ1,
92299684,seek,Manager Asset Standards and Governance,Aurizon,"Rockhampton, Rockhampton & Capricorn Coast QLD (Hybrid)",,Full time,2026-05-26T07:43:45.546Z,ats_pageup_no_submit,false,,2026-05-26T06:19:23.425Z,pageup,https://secure.dc2.pageuppeople.com/apply/493/gateway/Default.aspx?c=apply&sJobIDs=683571&SourceTypeID=901&seek-token=HAJcCDRex3y6PcGScRvtcX,
92299629,seek,Head of Distribution,Profusion PAC Pty Ltd,Brisbane QLD (Hybrid),"Up to $250,000 package + signficant bonus",Full time,2026-05-26T08:04:47.045Z,ats_jobadder_submit_failed,false,,2026-05-26T06:19:23.425Z,jobadder,https://apply.jobadder.com/11139/4440401/hd3yljhmegbupmbenwiscs5hpa?site=au1&seek-token=YMj4pWET8zeHTJ9MQJiR1s,
92299682,seek,Manager Asset Standards and Governance,Aurizon,"Rockhampton, Rockhampton & Capricorn Coast QLD (Hybrid)",,Full time,2026-05-26T08:05:57.036Z,ats_pageup_no_submit,false,,2026-05-26T06:19:23.425Z,pageup,https://secure.dc2.pageuppeople.com/apply/493/aw/applicationForm/initApplication.asp?lJobID=683571&sCompletionSignal=JRUtStnBuzrPwiD3KjbTg1&sLanguage=en&sSourcePointer=aw&lJobSourceTypeID=901,
92335258,seek,Head of Finance Transformation,Corporate Travel Management,Brisbane QLD (Hybrid),,Full time,2026-05-26T08:23:21.296Z,ats_jobadder_no_submit,false,,2026-05-26T06:19:23.425Z,jobadder,https://apply.jobadder.com/17611/904112/shpemy6ib4iejpzipv4w7dweqe?site=au5&seek-token=jpoZxGPrz3nizXjs5kzyp,
92338286,seek,Senior Software Engineer,Riot Games Pty Ltd,Sydney NSW (Hybrid),"$140,000 – $180,000 per year",Full time,2026-05-26T08:26:00.895Z,unexpected_error,false,,2026-05-26T06:19:23.425Z,,,
92330604,seek,"Principal, Staff or Senior Engineer (Angular, TypeScript) - Perm or Contract",Software At Scale,Sydney NSW (Hybrid),,Contract/Temp,2026-05-26T08:30:07.702Z,unexpected_error,false,,2026-05-26T06:19:23.425Z,,,
92313310,seek,Azure Integration Engineer,DWS Limited,Sydney NSW (Hybrid),up to $185K pkg (inc super),Full time,2026-05-26T08:42:12.456Z,ats_jobadder_submit_failed,false,,2026-05-26T06:19:23.425Z,jobadder,https://apply.jobadder.com/16850/1962646/devo76qn6equ7apg4b5b7rpnse?site=au2&seek-token=LukVisfENeCU5pPa4JCqnK,
92332023,seek,Mid-level Boomi Integration Engineer,Balance Recruitment,Sydney NSW (Hybrid),no,Full time,2026-05-26T08:50:02.180Z,seek_profile_incomplete,false,,2026-05-26T06:19:23.425Z,,,
92326588,seek,Java Developers & .Net Developers,Recruitment Hive,Brisbane QLD (Hybrid),$110.00 - $130.00 phr (incl. super),Full time,2026-05-26T09:02:43.152Z,seek_profile_incomplete,false,,2026-05-26T06:19:23.425Z,,,
92302868,seek,React Native Software Engineer - 12 Month Contract,Magentus,Brisbane QLD (Hybrid),Salary + Super,Contract/Temp,2026-05-26T09:06:03.308Z,ats_teamtailor_no_submit,false,,2026-05-26T06:19:23.425Z,teamtailor,https://magentus.teamtailor.com/jobs/7785392-react-native-software-engineer-12-month-contract/applications/new?promotion=2015603-seek-incl-jobstreet-and-jobsdb&seek-token=fG9Z5wnnjewhroJPctgw8,
92314611,seek,Android Engineer | Mobile Framework,ABC,Brisbane QLD (Hybrid),,Full time,2026-05-26T09:07:34.688Z,ats_pageup_no_submit,false,,2026-05-26T06:19:23.425Z,pageup,https://secure.dc2.pageuppeople.com/apply/516/aw/applicationForm/initApplication.asp?lJobID=505435&sCompletionSignal=7ihnELbXbGa6wjLSDAHFwu&sLanguage=en&sSourcePointer=aw&lJobSourceTypeID=817,
92317801,seek,Infrastructure Engineer,Sunnyfield,"Frenchs Forest, Sydney NSW (Hybrid)",,Full time,2026-05-26T09:18:08.799Z,ats_cornerstone_no_submit,false,,2026-05-26T06:19:23.425Z,cornerstone,https://sunnyfield.csod.com/ux/ats/careersite/4/home/requisition/3197?c=sunnyfield&source=Seek&seek-token=8NKnnXSSqxkmFMMBgbmcbi,
92300270,seek,Technical Lead | Backend Platforms,ABC,Sydney NSW (Remote),,Full time,2026-05-26T22:00:38.163Z,ats_pageup_no_submit,false,,2026-05-26T21:58:32.555Z,pageup,https://secure.dc2.pageuppeople.com/apply/516/aw/applicationForm/initApplication.asp?lJobID=505424&sCompletionSignal=3CeNtKgaQQFDYwXtn1FoUc&sLanguage=en&sSourcePointer=aw&lJobSourceTypeID=815,
92325658,seek,Machine Learning Engineering Manager,icare,Sydney NSW (Hybrid),,Full time,2026-05-26T22:01:39.050Z,ats_pageup_no_submit,false,,2026-05-26T21:58:32.555Z,pageup,https://secure.dc2.pageuppeople.com/apply/914/gateway/Default.aspx?c=apply&sJobIDs=498649&SourceTypeID=804&seek-token=348P9p2gTe2T8DXNmtrzs5,
92326720,seek,Project Manager for Salesforce and Data Agency,Comet CX,Sydney NSW (Remote),"$100,000 – $130,000 per year",Full time,2026-05-26T22:02:33.250Z,unexpected_error,false,,2026-05-26T21:58:32.555Z,,,
92328234,seek,Project Manager,"Sharp & Carter Technology, Projects & Digital Brisbane",Brisbane QLD (Hybrid),$1050/day + super,Contract/Temp,2026-05-26T22:11:50.235Z,ats_jobadder_submit_failed,false,,2026-05-26T21:58:32.555Z,jobadder,https://apply.jobadder.com/18301/1962841/ty5zfoiz72hutfzq6cqzaxmx6u?site=au2&seek-token=RWJ8u9kpJY5mzkM78DM1mJ,
92310739,seek,Senior Change Manager,Peoplebank Australia QLD,"Bowen Hills, Brisbane QLD (Hybrid)",Competitive market rate,Contract/Temp,2026-05-26T22:16:54.403Z,ats_pageup_no_submit,false,,2026-05-26T21:58:32.555Z,pageup,https://applr.io/l/db5e5d5f?portal=amw&seek-token=436uzBVEUQxYKBUQEDc8J8,
92316842,seek,Senior Data Engineer,University of New South Wales,"Kensington, Sydney NSW (Hybrid)",,Full time,2026-05-26T22:20:32.080Z,ats_pageup_no_submit,false,,2026-05-26T21:58:32.555Z,pageup,https://secure.dc2.pageuppeople.com/apply/841/aw/applicationForm/initApplication.asp?lJobID=536016&sCompletionSignal=5GQowjeSmrg1kGHwik3qNE&sLanguage=en&sSourcePointer=aw&lJobSourceTypeID=807,
92314726,seek,Strategic Delivery Manager,"NSW Department of Climate Change, Energy, the Environment & Water",Sydney NSW (Hybrid),"Salary range from $173,121 to $191,993 plus super",Full time,2026-05-26T22:22:32.171Z,ats_pageup_no_submit,false,,2026-05-26T21:58:32.555Z,pageup,https://secure.dc2.pageuppeople.com/apply/795/gateway/Default.aspx?c=apply&sJobIDs=548641&SourceTypeID=810&seek-token=HbX8Jp3xFGtqAs85Hra3Vw,
92303483,seek,Digital & Tech Partner,Haleon,"Parramatta, Sydney NSW (Hybrid)",,Full time,2026-05-26T22:28:16.865Z,ats_workday_no_submit,false,,2026-05-26T21:58:32.555Z,workday,https://gsknch.wd3.myworkdayjobs.com/GSKCareers/job/Parramatta/Commercial-Site-Partner_543643-1,
92299684,seek,Manager Asset Standards and Governance,Aurizon,"Rockhampton, Rockhampton & Capricorn Coast QLD (Hybrid)",,Full time,2026-05-26T22:42:14.557Z,ats_pageup_no_submit,false,,2026-05-26T21:58:32.555Z,pageup,https://secure.dc2.pageuppeople.com/apply/493/aw/applicationForm/initApplication.asp?lJobID=683571&sCompletionSignal=PWp11B4RjMxDSviquFnvWn&sLanguage=en&sSourcePointer=aw&lJobSourceTypeID=901,
92303728,seek,Technology Asset Manager - Thermal,AGL,"Muswellbrook, Newcastle, Maitland & Hunter NSW (Hybrid)",,Full time,2026-05-26T22:55:07.656Z,ats_workday_no_submit,false,,2026-05-26T21:58:32.555Z,workday,https://agl.wd3.myworkdayjobs.com/AGL_Recruitment/job/Bayswater-Power-Station/Technology-Asset-Manager---Thermal_R-0023033-1?seek-token=GmK5rttpePAVy8ao2ZDqex&source=Seek,
92307173,seek,Tenancy Delivery Manager | NSW,Vicinity Centres,Sydney NSW (Hybrid),,Full time,2026-05-26T22:59:04.629Z,page_limit_exceeded,false,,2026-05-26T21:58:32.555Z,,,
92299682,seek,Manager Asset Standards and Governance,Aurizon,"Rockhampton, Rockhampton & Capricorn Coast QLD (Hybrid)",,Full time,2026-05-26T23:06:37.490Z,ats_pageup_no_submit,false,,2026-05-26T21:58:32.555Z,pageup,https://secure.dc2.pageuppeople.com/apply/493/aw/applicationForm/initApplication.asp?lJobID=683571&sCompletionSignal=DFJrigsGdsRrWnZgLCspkL&sLanguage=en&sSourcePointer=aw&lJobSourceTypeID=901,
92299629,seek,Head of Distribution,Profusion PAC Pty Ltd,Brisbane QLD (Hybrid),"Up to $250,000 package + signficant bonus",Full time,2026-05-26T23:18:31.405Z,ats_jobadder_submit_failed,false,,2026-05-26T21:58:32.555Z,jobadder,https://apply.jobadder.com/11139/4440401/hd3yljhmegbupmbenwiscs5hpa?site=au1&seek-token=ud9e3kR1QZMM5dSC8RMLr,
92299683,seek,Manager Asset Standards and Governance,Aurizon,"Rockhampton, Rockhampton & Capricorn Coast QLD (Hybrid)",,Full time,2026-05-26T23:19:39.199Z,ats_pageup_no_submit,false,,2026-05-26T21:58:32.555Z,pageup,https://secure.dc2.pageuppeople.com/apply/493/aw/applicationForm/initApplication.asp?lJobID=683571&sCompletionSignal=8y3p3uCXk13xfPVhLfH158&sLanguage=en&sSourcePointer=aw&lJobSourceTypeID=901,
92313310,seek,Azure Integration Engineer,DWS Limited,Sydney NSW (Hybrid),up to $185K pkg (inc super),Full time,2026-05-26T23:29:54.876Z,ats_jobadder_submit_failed,false,,2026-05-26T21:58:32.555Z,jobadder,https://apply.jobadder.com/16850/1962646/devo76qn6equ7apg4b5b7rpnse?site=au2&seek-token=MEiR3gnvSFJC4GQgHzFXxB,
92302868,seek,React Native Software Engineer - 12 Month Contract,Magentus,Brisbane QLD (Hybrid),Salary + Super,Contract/Temp,2026-05-26T23:33:51.054Z,ats_teamtailor_no_submit,false,,2026-05-26T21:58:32.555Z,teamtailor,https://magentus.teamtailor.com/jobs/7785392-react-native-software-engineer-12-month-contract/applications/new?promotion=2015603-seek-incl-jobstreet-and-jobsdb&seek-token=33m8qZxgSpRkCgrmRGcSeW,
92314611,seek,Android Engineer | Mobile Framework,ABC,Brisbane QLD (Hybrid),,Full time,2026-05-26T23:34:59.743Z,ats_pageup_no_submit,false,,2026-05-26T21:58:32.555Z,pageup,https://secure.dc2.pageuppeople.com/apply/516/aw/applicationForm/initApplication.asp?lJobID=505435&sCompletionSignal=9AztGXmwa9XcEgKHSBBoE1&sLanguage=en&sSourcePointer=aw&lJobSourceTypeID=817,
92354764,seek,Senior Software Developer,Corporate Travel Management,Sydney NSW (Hybrid),,Full time,2026-05-26T23:58:29.330Z,ats_jobadder_no_submit,false,,2026-05-26T21:58:32.555Z,jobadder,https://apply.jobadder.com/17611/904258/shpemy6ib4iejpzipv4w7dweqe?site=au5&seek-token=TNwzBrW3o5d4FDuVdsi6Fh,
92317801,seek,Infrastructure Engineer,Sunnyfield,"Frenchs Forest, Sydney NSW (Hybrid)",,Full time,2026-05-27T00:07:27.443Z,ats_cornerstone_no_submit,false,,2026-05-26T21:58:32.555Z,cornerstone,https://sunnyfield.csod.com/ux/ats/careersite/4/home/requisition/3197?c=sunnyfield&source=Seek&seek-token=8BkzEU35kRgoQfBUwUhNSb,
92336675,seek,Data Architect,NTP Talent,Sydney NSW (Hybrid),,Full time,2026-05-27T00:12:50.927Z,ats_jobadder_submit_failed,false,,2026-05-26T21:58:32.555Z,jobadder,https://apply.jobadder.com/18406/865171/ff6yxt2xsuhufdf6ugk5sug2xy?site=au6&seek-token=55bu9qSdj3ZxNxbU4rC5We,
92315136,seek,Solutions Architect,TEKsystems,"Parramatta, Sydney NSW (Hybrid)",$900 - $1000,Contract/Temp,2026-05-27T00:13:58.252Z,continue_button_not_found,false,,2026-05-26T21:58:32.555Z,,,
92313157,seek,Azure Integration Engineer,DWS Limited,Brisbane QLD (Hybrid),up to $185K pkg (inc super),Full time,2026-05-27T00:22:56.200Z,ats_jobadder_submit_failed,false,,2026-05-26T21:58:32.555Z,jobadder,https://apply.jobadder.com/16850/1962645/devo76qn6equ7apg4b5b7rpnse?site=au2&seek-token=Lzht5xMiEr4fLtm2aKjG5n,
